announce_date,announce_time,company_id,company_name,subject,matched_clause,event_date,detail
2024-12-31,19:31:33,1435,中福,"本公司今日接獲商業法院延長113年12月25日113年度商
暫字第31號緊急處置之民事裁定，並向士林地院執行處陳
報此延長緊急處置裁定",,2024-12-31,"1.法律事件之當事人:
聲請人：中福國際股份有限公司
相對人：福興投資股份有限公司（兼法定代理人：黃立中）
        杰亨實業股份有限公司（兼法定代理人：黃立中）
        杰亨實業股份有限公司受託信託財產專戶（兼法定代理人：黃立中）
2.法律事件之法院名稱或處分機關:智慧財產及商業法院
3.法律事件之相關文書案號:
113年12月25日智慧財產及商業法院113年度商暫字第31號民事裁定
臺灣士林地方法院113年度司智執字第1號執行命令
113年12月31日智慧財產及商業法院113年度商暫字第31號民事裁定
4.事實發生日:113/12/31
5.發生原委(含爭訟標的):
(1)本公司前董事長黃立中在執行董事長職務期間，涉嫌以非常規
   交易方式處分本公司原控股99.99％之重要子公司福興投資
   (股)公司股份予黃立中所控之中福整合行銷股份有限公司（即
   福興股權交易案，致黃立中及所控公司得行使福興投資(股)公
   司所有高達10.32％（現為11.3％）之中福股份之選舉權，此
   部分中福持股本屬庫藏股而不得行使選舉權），因涉損害本公
   司與股東權益鉅大，故本公司前於112年6月30日向商業法
   院提起民事訴訟，請求中福整合行銷(股)公司、黃立中、林俊
   廷、黃清晏、胡立三、金志雄、胡冠屹、郭為中、廖桂珍、許　
   美瑩等人連帶返還福興投資(股)公司股份/損害賠償在案。
(2)尤為避免中福整合行銷(股)公司及黃立中在上開訴訟程序進
   行時，恣意處分福興投資(股)公司股份予第三人，致損及本公
   司原來所有福興投資(股)公司之財產權，故向商業法院聲請假
   處分保全程序。嗣經商業法院調查，於112年8月8日裁准禁
   止中福整合行銷(股)公司就福興投資(股)公司2,536萬1,397股
   股票為買賣、移轉、設定質權及其他一切處分行為之假處分民
   事裁定，後續本公司並向臺灣士林地方法院聲請強制執行，士
   林地方法院以執行命令明文禁止中福整合行銷(股)公司就其
   持有之福興投資(股)公司2,536萬1,397股股票為買賣、移轉、
   設定質權及其他一切處分行為，藉以保全本公司針對福興股權
   交易案之重要財產。
(3)後，本公司於113年12月20日收到黃立中以福興投資(股)公
   司名義提出所謂「公司內部人預定轉讓持股申報書【特定人、
   贈與或信託】」，顯示黃立中預將福興投資(股)公司現所持有高
   達11.3％中福持股，轉讓至黃立中所控杰亨實業(股)公司受託
   信託財產專戶，藉此規避商業法院前開民事假處分裁定，乃屬
   脫法行為而無效，且福興投資(股)公司欲讓與重大資產予同屬
   黃立中所控之杰亨實業(股)公司，乃屬具有重大衝突之關係人
   交易，本公司董事長陳建係福興投資(股)公司之現任董事，全
   然不知，顯見並未踐行公司法相關法規，亦屬無效。就此，本
   公司對於福興投資(股)公司將最主要之中福持股全部轉讓事，
   認屬違反商業法院原民事假處分裁定之脫法行為，且由黃立中
   個人決定，全未經福興投資(股)公司董事會及股東會決議，明
   顯有違公司法有關利益迴避及主要財產讓與之規定而均屬無
   效，故向商業法院提出聲請，不准福興投資(股)公司、杰亨實
   業(股)公司及黃立中，將福興投資(股)公司所有之中福持股讓
   與以免脫產之定暫時狀態處分及緊急處置。
(4)本公司前於113年12月25日接獲商業法院裁定，禁止福興投
   資(股)公司、杰亨實業(股)公司、杰亨實業(股)公司受託信託財
   產專戶及黃立中就杰亨實業(股)公司受託信託財產專戶之中
   福公司1,580萬1,000股股票，為買賣、移轉、設定信託、設
   定質權及其他一切處分行為之緊急處置，並向臺灣士林地方法
   院聲請強制執行，續接獲臺灣士林地方法院執行命令，禁止福
   興投資(股)公司、杰亨實業(股)公司、杰亨實業(股)公司受託信
   託財產專戶及黃立中就杰亨實業(股)公司受託信託財產專戶
   之中福公司1,580萬1,000股股票，為買賣、移轉、設定信託、
   設定質權及其他一切處分行為。
(5)為保障本公司暨股東權益，本公司前向商業法院聲請延長緊急
   處置，今日接獲113年12月31日商業法院113年度商暫字第　
   31號民事裁定，裁定主文：「本院民國113年12月25日113
   年度商暫字第31號裁定之有效期間延長三日。」，並隨即向士
   林地方法院民事執行處陳報此延長緊急處置裁定。
6.處理過程:
商業法院前已認為中福公司1,580萬1,000股股票原為福興投資(股)
公司所持有，現已經福興投資(股)公司以信託為由移轉至杰亨實業(股)
公司受託信託財產專戶，堪認中福公司1,580萬1,000股股票非無可
能再度移轉予第三人或遭其他處分，足見本件定暫時狀態之處分作出
裁定前，確有發生危害之急迫危險，有為緊急處置之必要，故商業法
院裁定主文：「禁止福興投資(股)公司、杰亨實業(股)公司、杰亨實業
(股)公司受託信託財產專戶及黃立中就杰亨實業(股)公司受託信託財
產專戶之中福公司1,580萬1,000股股票，為買賣、移轉、設定信託、
設定質權及其他一切處分行為」。今日接獲113年12月31日113年
度商暫字第31號延長緊急處置民事裁定，隨即向士林地方法院民事
執行處陳報。
7.對公司財務業務影響及預估影響金額:
本公司已依智慧財產及商業法院之延長緊急處置效力民事裁定，並
向臺灣士林地方法院陳報此延長緊急處置民事裁定，對本公司營運
及財務並無重大影響。
8.因應措施及改善情形:
本公司將依商業法院通知進行訴訟程序，並續以公開資訊觀測站發
佈重大訊息，維護本公司及股東權益，暨免之後黃立中所洽特定交
易人主張善意不知悉等不合法、無理由之抗辯。
9.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
  符合證券交易法施行細則第7條第2款所定對股東權益或證券價格有重大影響之事項):
對於黃立中利用福興投資(股)公司、杰亨實業(股)公司、杰亨實業(股)公司
受託信託財產專戶所進行之前述假藉信託轉讓中福持股之脫法行為，
刻由商業法院審理中，且為避免黃立中繼續為違法行為，商業法院已裁定
緊急處置，並准予該緊急處置之有效期間延長三日，如有第三人涉及
或協助違法行為，本公司當另行提起刑事及民事連帶賠償之追訴。"
2024-12-31,19:37:51,8444,綠河-KY,"公告本公司113年11月自結合併財務報告之負債比率、流動比率及
速動比率",,2024-12-31,"1.事實發生日:113/12/31
2.發生緣由:
 依據財團法人中華民國證券櫃檯買賣中心106年8月17日證櫃監字第1060200898
 號函辦理。
3.財務資訊年度月份:113年11月份
4.自結流動比率:14.03%
5.自結速動比率:5.8%
6.自結負債比率:87.71%
7.因應措施:
 於每月底前公告本公司上月份自結合併財務報告之負債比率、流動比率及速動
 比率。
8.其他應敘明事項:無。"
2024-12-31,19:42:15,8444,綠河-KY,公告本公司113年現金增資股款催繳時間及相關事宜,,2024-12-31,"1.事實發生日:113/12/31
2.公司名稱:綠河股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:
 本公司113年現金增資股款繳納期限已於113年12月31日截止，惟有部分股東尚未繳納
 現金增資股款，特此催告。
6.因應措施:
 (1)茲依公司法第266條第3項準用同法第142條之規定辦理，本公司113年現金增資股
    款催款期間自114年1月2日至114年2月3日下午3點30分止。
 (2)尚未繳納股款之股東，依原繳款書規定繳款，逾期未繳款者即喪失認股權利。
 (3)催繳期間繳款之股東，本公司將於催繳期間屆滿並洽集保公司作業完備後，依其
    認購之股數，撥入股東所登記之集保帳戶。
 (4)若貴股東有任何疑問，請洽詢本公司股務代理機構：台新綜合證券股務代理部，
    地址：台北市中山區建國北路一段96號B1，電話：02-2504-8125。
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，
本則重大訊息同時符合證券交易法施行細則第7條第9款所定
對股東權益或證券價格有重大影響之事項):無"
2024-12-31,19:45:14,8444,綠河-KY,"公告本公司113年現金增資全體董事放棄認購現增股數達得認購
股數二分之一以上，並洽特定人認購",,2024-12-31,"1.事實發生日:113/12/31
2.董監事放棄認購原因:財務規劃
3.董監事姓名、放棄認購股數及其占得認購股數之比率:
 職稱     姓名                            放棄認購股數(股) 占得認購股數之比率
 董事長   謝榮輝                                589,700             100%
 董事     CHIN TAI HOLDING INC.                 328,943             100%
 董事     FORWARD THINKING LIMITED                   93             100%
 董事     PARK ISLAND ENTERPRISES LIMITED            93             100%
 獨立董事 張文隆                                 16,565             100%
4.特定人姓名及其認購股數:
 以上董事放棄認購股數部分，授權董事長洽特定人認購之。
5.其他應敘明事項:
 無"
2024-12-31,20:50:46,7768,頌勝科技,公告本公司113年度現金增資發行新股認股基準日及相關事宜,,2024-12-31,"1.事實發生日:113/12/31
2.發生緣由:公告本公司113年度現金增資發行新股認股基準日等事宜
3.因應措施:(1)董事會決議日期：113/12/03
(2)發行股數：8,008,000股
(3)每股面額：新臺幣10元
(4)發行總金額：新臺幣80,080,000元
(5)發行價格：每股新臺幣88元
(6)員工及原股東認購比例：依公司法第267條之規定，保留發行新股之15%，
計1,201,200股，由本公司員工認購，其餘85%，計6,806,800股，由原股東按
認股基準日股東名簿所載之持股比例認購。
(7)畸零股及逾期未認購股份之處理方式：認購不足一股之畸零股，由股東自
行拼湊，並自停止過戶日起五日內向本公司股務代理機構辦理之，逾期未繳納
股款者，其認股權利視為自動放棄，員工及原股東放棄認購或拼湊不足一股之
累積畸零股股份，由董事會授權董事長洽特定人按發行價格認購之。
(8)公開銷售股數：不適用
(9)本次發行新股之權利義務：其權利與義務與原發行股份相同
(10)本次增資資金用途：充實營運資金
(11)本次增資訂定時程如下：
  a.最後過戶日：114年01月20日
  b.股票停止過戶期間：自114年01月21日至114年01月25日止
  c.認股基準日：114年01月25日
  d.原股東及員工股款繳納期間：自114年02月05日至114年02月07日止
  e.特定人繳款期間：自114年02月10日至114年02月12日止
  f.增資基準日：114年02月12日
(l2)與代收及專戶存儲價款行庫訂約日期：俟正式簽約後另行公告
(13)委託代收款項機構：俟正式簽約後另行公告
(14)委託存儲款項機構：俟正式簽約後另行公告
4.其他應敘明事項:(1)本次現金增資發行新股案，業經金融監督管理委員會
113年12月31日金管證發字第1130367687號函申報生效在案。
(2)本次現金增資計劃之計畫項目、資金運用進度、預計可能產生效益等，
如因市場情況及主管機關要求或為因應客觀環境而需修正時，授權董事長
全權處理。相關契約、文件及發行相關事宜，授權董事長全權處理。"
2024-12-31,20:54:31,3045,台灣大,本公司與遠傳有關C1及C4頻率賠償訴訟更二審說明,,2023-06-14,"1.法律事件之當事人:
台灣大哥大股份有限公司(下稱台灣大或本公司)
遠傳電信股份有限公司(下稱遠傳)
2.法律事件之法院名稱或處分機關:臺灣高等法院
3.法律事件之相關文書案號:112年度重上更二字第87號
4.事實發生日:112/06/14~113/12/31
5.發生原委(含爭訟標的):
本公司與遠傳有關1715.1-1721.3/1810.1-1816.3 MHz(下稱C1頻率）及
1748.7-1754.9/1843.7-1849.9 MHz(下稱C4頻率)賠償訴訟，遠傳請求本公司
給付1,005,800,000 元及利息案，案經臺北地院、高等法院、最高法院判決、
高等法院更一審、最高法院判決後(判決內容詳本公司105/5/23、107/1/17、108/6/12、
109/8/20、112/6/14發布之重大訊息)；由高等法院更二審審理中。
6.處理過程:
高等法院112年度重上更二字第87號
原判決關於駁回遠傳後開第二項之訴及該部分假執行之聲請(並除確定部分外)
暨訴訟費用之裁判，均廢棄。
上開廢棄部分，台灣大應給付遠傳新臺幣柒億貳仟零玖拾壹萬陸仟參佰捌拾貳元，
及自民國一百零四年九月五日起至清償日止，按年息百分之五計算之利息。
其餘上訴駁回。
反訴原告(台灣大)之訴及假執行之聲請均駁回。
第一、二審（除確定部分外）及發回前第三審訴訟費用由台灣大負擔百分之七十二，
餘由遠傳負擔。
本判決第二項所命給付部分，於遠傳以新臺幣貳億肆仟萬元為台灣大供擔保後得
假執行，但台灣大以新臺幣柒億貳仟零玖拾壹萬陸仟參佰捌拾貳元為遠傳預供擔保後，
得免為假執行。
7.對公司財務業務影響及預估影響金額:對公司財務、業務無不利影響
8.因應措施及改善情形:
針對不利於本公司部分，將於收到判決書後與律師研議
9.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
  符合證券交易法施行細則第7條第2款所定對股東權益或證券價格有重大影響之事項):無"
2024-12-31,21:00:35,1737,臺鹽,代重要子公司臺鹽綠能股份有限公司公告公開標售案,,2024-12-31,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
1.坐落台南市安南區工環路10號 屋頂型太陽光電案場
2.坐落台南市新營區新進路75號 屋頂型太陽光電案場
3.坐落苗栗縣通霄鎮內島里122號 屋頂型太陽光電案場
2.事實發生日:113/12/31~113/12/31
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
裝置容量1922.62 kwp。
交易總金額為新台幣101,913,000元(含稅)
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人：臺鹽實業股份有限公司
與公司關係：本公司之母公司。
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
選定關係人原因：公開標售，開價高者得標。
前次移轉之所有人：不適用。
前次移轉之所有人與公司及交易相對人間相互之關係：不適用
前次移轉日期及移轉金額：不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
計處分利益18,385,000元
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
依約完成付款條件後請款，分四期。
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
交易決定方式及價格決定之參考依據：交易採公開招標，價格參考估價報告。
決策單位：董事會。
10.專業估價者事務所或公司名稱及其估價金額:
展茂資產管理顧問股份有限公司
估價金額：89,530,000元
11.專業估價師姓名:
不適用
12.專業估價師開業證書字號:
不適用
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.估價結果有重大差異時，其差異原因及會計師意見:
不適用
17.會計師事務所名稱:
不適用
18.會計師姓名:
不適用
19.會計師開業證書字號:
不適用
20.經紀人及經紀費用:
不適用
21.取得或處分之具體目的或用途:
償還借款
22.本次交易表示異議之董事之意見:
無
23.本次交易為關係人交易:是
24.董事會通過日期:
1.民國113年12月6日
25.監察人承認或審計委員會同意日期:
1.民國113年12月6日
26.本次交易係向關係人取得不動產或其使用權資產:否
27.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
28.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
29.其他敘明事項:
無"
2024-12-31,21:20:16,4934,太極,代子公司VIETNERGY有限責任公司公告向關係人處分使用權資產,,2024-12-31,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
越南河內市國威縣國威鎮石室-國威工業區CN2區
2.事實發生日:113/12/31~113/12/31
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
交易單位數量：建物14,220.64平方米+土地3,633.19平方米
每單位價格：每月租金越盾926,859,612元
使用權資產：越盾43,622,989,672元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人:廣運越南有限責任公司
其與公司之關係:聯屬公司
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
交易相對人選定關係人之原因：原出租方
前次移轉：不適用。
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用。
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
0元
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
租期：自109/01/01-113/12/31，按月支付租金。
契約限制條款及其他重要約定事項：無
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
價格決定之參考依據：原租賃契約價格
決策單位:股東決議。
10.專業估價者事務所或公司名稱及其估價金額:
不適用。
11.專業估價師姓名:
不適用。
12.專業估價師開業證書字號:
不適用。
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.估價結果有重大差異時，其差異原因及會計師意見:
不適用。
17.會計師事務所名稱:
不適用。
18.會計師姓名:
不適用。
19.會計師開業證書字號:
不適用。
20.經紀人及經紀費用:
不適用。
21.取得或處分之具體目的或用途:
租約到期
22.本次交易表示異議之董事之意見:
無。
23.本次交易為關係人交易:是
24.董事會通過日期:
不適用。一法人股東無董事會組織。
25.監察人承認或審計委員會同意日期:
不適用。一法人股東無監察人。
26.本次交易係向關係人取得不動產或其使用權資產:是
27.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
28.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
29.其他敘明事項:
無。"
2024-12-31,21:20:54,4934,太極,代子公司VIETNERGY有限責任公司公告向關係人取得使用權資產,,2024-12-31,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
越南河內市國威縣國威鎮石室-國威工業區CN2區
2.事實發生日:113/12/31~113/12/31
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
交易單位數量：建物14,220.64平方米+土地3,633.19平方米
每單位價格：每月租金越盾1,543,725,398元
使用權資產：越盾72,305,310,793元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人:廣運越南有限責任公司
其與公司之關係:聯屬公司
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
交易相對人選定關係人之原因：基於業務上之整體規劃考量及集團統籌管理。
前次移轉：不適用。
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用。
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用。
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
付款條件：依契約規定
租賃期間：114年1月1日~118年12月31日
契約限制條款及其他重要約定事項：無
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
本次交易之決定方式：雙方議價。
價格決定之參考依據:建物取得成本、淨值與租金市場行情。
決策單位:股東決議。
10.專業估價者事務所或公司名稱及其估價金額:
不適用。
11.專業估價師姓名:
不適用。
12.專業估價師開業證書字號:
不適用。
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.估價結果有重大差異時，其差異原因及會計師意見:
不適用。
17.會計師事務所名稱:
不適用。
18.會計師姓名:
不適用。
19.會計師開業證書字號:
不適用。
20.經紀人及經紀費用:
不適用。
21.取得或處分之具體目的或用途:
供做為辦公室及廠房使用。
22.本次交易表示異議之董事之意見:
無。
23.本次交易為關係人交易:是
24.董事會通過日期:
不適用。一法人股東無董事會組織。
25.監察人承認或審計委員會同意日期:
不適用。一法人股東無監察人。
26.本次交易係向關係人取得不動產或其使用權資產:是
27.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
28.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
29.其他敘明事項:
無。"
2024-12-31,22:17:49,8499,鼎炫-KY,代子公司隆揚電子（昆山）股份有限公司公告處份理財產品,,2024-12-31,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
中信證券股份有限公司安泰保盈本金保障型浮動收益憑證
2.事實發生日:113/12/31~113/12/31
3.交易數量、每單位價格及交易總金額:
交易金額：人民幣20,000,000元;
成交總金額：人民幣20,204,166.67元(約台幣90,706,586)
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
交易相對人：中信證券股份有限公司；與本公司關係：無
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
處分利益人民幣204,166.67元
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
一次給付
10.本次交易之決定方式、價格決定之參考依據及決策單位:
依公司核決權限辦理。
11.取得或處分有價證券標的公司每股淨值:
不適用
12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
持股比例：不適用
權利受限情形：無
累計持有金額：人民幣20,000,000.00元
13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
占總資產比例：0.088 %
(2)占歸屬於母公司業主之權益比例：0.132 %
(3)營運資金數額：新台幣8,324,61仟元
14.經紀人及經紀費用:
不適用
15.取得或處分之具體目的或用途:
短期投資
16.本次交易表示異議董事之意見:
不適用
17.本次交易為關係人交易:否
18.董事會通過日期:
1.民國 年 月 日 
2.不適用，請寫原因 
3.依『公開發行公司取得或處分資產處理準則』第15條第3
項規定，得事後再提報最近期之董事會追認，
(以上文字請自行增刪)
19.監察人承認或審計委員會同意日期:
1.民國 年 月 日 
2.不適用，請寫原因 
(以上文字請自行增刪)
20.本次交易會計師出具非合理性意見:不適用
21.會計師事務所名稱:
不適用
22.會計師姓名:
不適用
23.會計師開業證書字號:
不適用
24.是否涉及營運模式變更:否
25.營運模式變更說明:

26.過去一年及預計未來一年內與交易相對人交易情形:
不適用
27.資金來源:
自有資金
28.其他敘明事項:
無"
2024-12-31,22:36:13,6841,長佳智能,公告本公司董事會通過內部稽核主管任命,,,"1.人員變動別（請輸入發言人、代理發言人、重要營運主管
(如:執行長、營運長、行銷長及策略長等)、財務主管、會計
主管、公司治理主管、資訊安全長、研發主管、內部稽核主管或訴訟及非
訟代理人）:內部稽核主管
2.發生變動日期:113/12/31
3.舊任者姓名、級職及簡歷:陳維俊，本公司暫代內部稽核主管
4.新任者姓名、級職及簡歷:陳維俊，本公司新任內部稽核主管
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、
「退休」、「死亡」、「新任」或「解任」）:新任
6.異動原因:董事會通過委任案
7.生效日期:113/12/31
8.其他應敘明事項:本公司113年12月31日審計委員會及董事會決議通過"
2024-12-31,22:42:34,4904,遠傳,本公司對台灣大哥大之民事訴訟宣判說明,,2024-12-31,"1.法律事件之當事人:本公司與台灣大哥大(以下稱台灣大)
2.法律事件之法院名稱或處分機關:臺灣高等法院（下稱高等法院）
3.法律事件之相關文書案號:112年度重上更二字第87號
4.事實發生日:113/12/31
5.發生原委(含爭訟標的):
台灣大自民國(下同)104年5月起，違約佔用由本公司在4G競標程序中標得的頻
率，本公司遂於105年7月28日起訴，請求台灣大即向國家通訊傳播委員會申請
繳回上行1748.7-1754.9、下行1843.7-1849.9MHz頻率（下稱C4），停止使用
上行1715.1-1721.3、下行1810.1-1816.3MHz頻率（下稱C1），以及請求損害
賠償。
案經臺北地院、高等法院、最高法院判決、高等法院更一審判決，最高法院110
年台上字第1407號判決：原判決關於(一)駁回上訴人遠傳電信股份有限公司請
求被上訴人台灣大哥大股份有限公司給付新臺幣柒億陸仟參佰陸拾肆萬陸仟貳佰
壹拾柒元及自民國104年9月3日起算利息、就新臺幣壹億肆仟貳佰陸拾捌萬伍
仟貳佰參拾參元自民國104年9月3日起至民國105年9月29日止及新臺幣玖仟玖
佰肆拾陸萬捌仟伍佰伍拾元自民國104年9月3日起至民國106年7月20日止利息
之上訴；(二)命被上訴人台灣大哥大股份有限公司給付、駁回其反訴，暨各該訴
訟費用部分廢棄，發回臺灣高等法院。
6.處理過程:
高等法院112年度重上更二字第87號判決:
一、原判決駁回上訴人(即遠傳電信股份有限公司)後開第二項之訴及該部份假
執行之聲請暨訴訟費用之裁判，除確定部份外均廢棄。
二、上開廢棄部份，被上訴人(即台灣大哥大股份有限公司)應給付上訴人新台
幣柒億貳仟零 玖拾壹萬陸仟參佰捌拾貳元，及自民國104年9月5日起至清償日
止，按週年百分之五計算之利息，其餘上訴駁回。
三、反訴原告之訴及其假執行之聲請均駁回。
四、第二審除確定部份外，第二審及發回前第三審訴訟費用由上訴人負擔百分
之二十八，餘由被上訴人負擔。反訴訴訟費用由反訴原告負擔。
五、本判決命給付部份，於上訴人以新台幣貳億肆仟萬元供擔保後得假執行，
但被上訴人以新台幣柒億貳仟零玖拾壹萬陸仟參佰捌拾貳元為上訴人供擔保後
得免為假執行。
7.對公司財務業務影響及預估影響金額:本案對本公司暫不會造成重大影響。
8.因應措施及改善情形:待收到法院判決書後再行研議。
9.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
  符合證券交易法施行細則第7條第2款所定對股東權益或證券價格有重大影響之事項):
無"
